0	17
1	17
2	17
3	17
4	17
5	17
6	17
7	16
8	16
9	16
10	16
11	16
12	16
13	16
14	16
15	16
16	16
17	16
18	16
19	15
20	15
21	15
22	15
23	15
24	15
25	15
26	15
27	15
28	14
29	14
30	14
31	14
32	14
33	14
34	14
35	14
36	13
37	13
38	13
39	13
40	13
41	13
42	12
43	12
44	12
45	12
46	12
47	12
48	12
49	11
50	11
51	11
52	11
53	11
54	11
55	10
56	10
57	10
58	10
59	10
60	10
61	9
62	9
63	9
64	9
65	9
66	9
67	8
68	8
69	8
70	8
71	8
72	7
73	7
74	7
75	7
76	7
77	7
78	7
79	6
80	6
81	6
82	6
83	6
84	6
85	5
86	5
87	5
88	5
89	5
90	5
91	5
92	4
93	4
94	4
95	4
96	4
97	4
98	4
99	4
100	4
101	3
102	3
103	3
104	3
105	3
106	3
107	3
108	3
109	3
110	3
111	2
112	2
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	2
122	2
123	2
124	2
125	2
126	1
127	1
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	1
148	1
149	1
150	1
151	1
152	1
153	1
154	1
155	1
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	2
230	2
231	2
232	2
233	2
234	2
235	2
236	2
237	2
238	2
239	3
240	3
241	3
242	3
243	3
244	3
245	3
246	3
247	4
248	4
249	4
250	4
251	4
252	4
253	4
254	4
255	5
256	5
257	5
258	5
259	5
260	5
261	5
262	6
263	6
264	6
265	6
266	6
267	6
268	6
269	6
270	7
271	7
272	7
273	7
274	7
275	7
276	7
277	8
278	8
279	8
280	8
281	8
282	8
283	8
284	8
285	8
286	9
287	9
288	9
289	9
290	9
291	9
292	9
293	9
294	9
295	10
296	10
297	10
298	10
299	10
300	10
301	10
302	10
303	10
304	11
305	11
306	11
307	11
308	11
309	11
310	11
311	11
312	11
313	11
314	12
315	12
316	12
317	12
318	12
319	12
320	12
321	12
322	12
323	13
324	13
325	13
326	13
327	13
328	13
329	13
330	13
331	14
332	14
333	14
334	14
335	14
336	14
337	14
338	15
339	15
340	15
341	15
342	15
343	15
344	15
345	16
346	16
347	16
348	16
349	16
350	16
351	17
352	17
353	17
354	17
355	17
356	17
357	18
358	18
359	18
360	18
361	18
362	18
363	19
364	19
365	19
366	19
367	19
368	19
369	19
370	19
371	20
372	20
373	20
374	20
375	20
376	20
377	20
378	20
379	20
380	20
