0	30
1	30
2	30
3	30
4	30
5	30
6	30
7	30
8	30
9	30
10	30
11	30
12	30
13	30
14	30
15	29
16	29
17	29
18	29
19	29
20	29
21	29
22	29
23	28
24	28
25	28
26	28
27	28
28	27
29	27
30	27
31	27
32	27
33	26
34	26
35	26
36	26
37	25
38	25
39	25
40	24
41	24
42	24
43	23
44	23
45	23
46	22
47	22
48	22
49	21
50	21
51	21
52	20
53	20
54	20
55	19
56	19
57	19
58	18
59	18
60	17
61	17
62	17
63	16
64	16
65	16
66	15
67	15
68	15
69	14
70	14
71	14
72	14
73	13
74	13
75	13
76	12
77	12
78	12
79	11
80	11
81	11
82	11
83	10
84	10
85	10
86	10
87	9
88	9
89	9
90	9
91	9
92	8
93	8
94	8
95	8
96	8
97	7
98	7
99	7
100	7
101	7
102	6
103	6
104	6
105	6
106	6
107	6
108	6
109	5
110	5
111	5
112	5
113	5
114	5
115	5
116	4
117	4
118	4
119	4
120	4
121	4
122	4
123	4
124	4
125	3
126	3
127	3
128	3
129	3
130	3
131	3
132	3
133	3
134	3
135	3
136	3
137	2
138	2
139	2
140	2
141	2
142	2
143	2
144	2
145	2
146	2
147	2
148	2
149	2
150	2
151	2
152	2
153	2
154	2
155	2
156	2
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
189	1
190	1
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	2
273	2
274	2
275	2
276	2
277	2
278	2
279	2
280	2
281	2
282	2
283	2
284	2
285	2
286	2
287	2
288	2
289	2
290	3
291	3
292	3
293	3
294	3
295	3
296	3
297	3
298	3
299	3
300	3
301	3
302	3
303	3
304	3
305	4
306	4
307	4
308	4
309	4
310	4
311	4
312	4
313	4
314	4
315	4
316	4
317	4
318	4
319	5
320	5
321	5
322	5
323	5
324	5
325	5
326	5
327	5
328	5
329	5
330	6
331	6
332	6
333	6
334	6
335	6
336	6
337	6
338	6
339	7
340	7
341	7
342	7
343	7
344	7
345	7
346	7
347	8
348	8
349	8
350	8
351	8
352	8
353	9
354	9
355	9
356	9
357	9
358	10
359	10
360	10
361	10
362	10
363	11
364	11
365	11
366	11
367	11
368	12
369	12
370	12
371	12
372	13
373	13
374	13
375	13
376	14
377	14
378	14
379	14
380	15
381	15
382	15
383	15
384	16
385	16
386	16
387	16
388	17
389	17
390	17
391	18
392	18
393	18
394	18
395	19
396	19
397	19
398	20
399	20
400	20
401	20
402	21
403	21
404	21
405	22
406	22
407	22
408	23
409	23
410	23
411	24
412	24
413	24
414	24
415	25
416	25
417	25
418	26
419	26
420	26
421	26
422	27
423	27
424	27
425	27
426	28
427	28
428	28
429	29
430	29
431	29
432	29
433	29
434	30
435	30
436	30
437	30
438	31
439	31
440	31
441	31
442	31
443	31
444	32
445	32
446	32
447	32
448	32
449	32
450	32
