0	34
1	34
2	34
3	34
4	34
5	34
6	33
7	33
8	33
9	33
10	32
11	32
12	32
13	32
14	31
15	31
16	31
17	31
18	30
19	30
20	30
21	29
22	29
23	29
24	28
25	28
26	27
27	27
28	27
29	26
30	26
31	26
32	25
33	25
34	24
35	24
36	24
37	23
38	23
39	22
40	22
41	22
42	21
43	21
44	20
45	20
46	20
47	19
48	19
49	19
50	18
51	18
52	17
53	17
54	17
55	16
56	16
57	16
58	15
59	15
60	15
61	14
62	14
63	14
64	14
65	13
66	13
67	13
68	13
69	12
70	12
71	12
72	12
73	11
74	11
75	11
76	11
77	10
78	10
79	10
80	10
81	10
82	9
83	9
84	9
85	9
86	9
87	8
88	8
89	8
90	8
91	8
92	8
93	7
94	7
95	7
96	7
97	7
98	7
99	7
100	6
101	6
102	6
103	6
104	6
105	6
106	6
107	6
108	5
109	5
110	5
111	5
112	5
113	5
114	5
115	5
116	5
117	4
118	4
119	4
120	4
121	4
122	4
123	4
124	4
125	4
126	3
127	3
128	3
129	3
130	3
131	3
132	3
133	3
134	3
135	3
136	3
137	2
138	2
139	2
140	2
141	2
142	2
143	2
144	2
145	2
146	2
147	2
148	2
149	2
150	2
151	1
152	1
153	1
154	1
155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	2
257	2
258	2
259	2
260	2
261	2
262	2
263	2
264	2
265	2
266	2
267	2
268	2
269	2
270	2
271	2
272	2
273	3
274	3
275	3
276	3
277	3
278	3
279	3
280	3
281	3
282	3
283	3
284	3
285	3
286	3
287	3
288	4
289	4
290	4
291	4
292	4
293	4
294	4
295	4
296	4
297	4
298	4
299	4
300	4
301	4
302	5
303	5
304	5
305	5
306	5
307	5
308	5
309	5
310	5
311	5
312	5
313	5
314	6
315	6
316	6
317	6
318	6
319	6
320	6
321	6
322	6
323	6
324	6
325	6
326	7
327	7
328	7
329	7
330	7
331	7
332	7
333	7
334	7
335	7
336	8
337	8
338	8
339	8
340	8
341	8
342	8
343	8
344	8
345	8
346	9
347	9
348	9
349	9
350	9
351	9
352	9
353	9
354	10
355	10
356	10
357	10
358	10
359	10
360	10
361	10
362	11
363	11
364	11
365	11
366	11
367	11
368	11
369	12
370	12
371	12
372	12
373	12
374	12
375	13
376	13
377	13
378	13
379	13
380	14
381	14
382	14
383	14
384	14
385	15
386	15
387	15
388	15
389	15
390	16
391	16
392	16
393	16
394	16
395	17
396	17
397	17
398	17
399	18
400	18
401	18
402	18
403	19
404	19
405	19
406	19
