0	47
1	47
2	47
3	47
4	47
5	47
6	47
7	47
8	47
9	47
10	47
11	47
12	47
13	47
14	47
15	47
16	47
17	47
18	47
19	47
20	47
21	47
22	47
23	47
24	47
25	46
26	46
27	46
28	46
29	46
30	46
31	46
32	46
33	46
34	45
35	45
36	45
37	45
38	45
39	45
40	44
41	44
42	44
43	44
44	44
45	44
46	43
47	43
48	43
49	43
50	43
51	43
52	42
53	42
54	42
55	42
56	42
57	41
58	41
59	41
60	41
61	41
62	40
63	40
64	40
65	40
66	40
67	39
68	39
69	39
70	39
71	39
72	38
73	38
74	38
75	38
76	38
77	37
78	37
79	37
80	37
81	36
82	36
83	36
84	36
85	36
86	35
87	35
88	35
89	35
90	34
91	34
92	34
93	34
94	33
95	33
96	33
97	32
98	32
99	32
100	32
101	31
102	31
103	31
104	31
105	30
106	30
107	30
108	29
109	29
110	29
111	28
112	28
113	28
114	27
115	27
116	27
117	27
118	26
119	26
120	26
121	25
122	25
123	25
124	24
125	24
126	24
127	23
128	23
129	23
130	22
131	22
132	22
133	22
134	21
135	21
136	21
137	20
138	20
139	20
140	19
141	19
142	19
143	18
144	18
145	18
146	17
147	17
148	17
149	16
150	16
151	16
152	15
153	15
154	15
155	14
156	14
157	14
158	13
159	13
160	13
161	12
162	12
163	12
164	11
165	11
166	11
167	10
168	10
169	10
170	9
171	9
172	9
173	8
174	8
175	8
176	7
177	7
178	7
179	6
180	6
181	6
182	5
183	5
184	5
185	5
186	5
187	4
188	4
189	4
190	4
191	3
192	3
193	3
194	2
195	2
196	2
197	2
198	2
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	2
239	2
240	2
241	2
242	2
243	2
244	2
245	3
246	3
247	3
248	3
249	3
250	4
251	4
252	4
253	4
254	4
255	5
256	5
257	5
258	5
259	5
260	6
261	6
262	6
263	6
264	6
265	7
266	7
267	7
268	7
269	8
270	8
271	8
272	8
273	9
274	9
275	9
276	9
277	9
278	10
279	10
280	10
281	10
282	11
283	11
284	11
285	11
286	11
287	12
288	12
289	12
290	12
291	13
292	13
293	13
294	13
295	13
296	14
297	14
298	14
299	14
300	14
301	15
302	15
303	15
304	15
305	15
306	16
307	16
308	16
309	16
310	16
311	17
312	17
313	17
314	17
315	17
316	18
317	18
318	18
319	18
320	18
321	19
322	19
323	19
324	19
325	19
326	20
327	20
328	20
329	20
330	20
331	21
332	21
333	21
334	21
335	22
336	22
337	22
338	22
339	22
340	23
341	23
342	23
343	23
344	23
345	24
346	24
347	24
348	24
349	24
350	25
351	25
352	25
353	25
354	25
355	26
356	26
357	26
358	26
359	27
360	27
361	27
362	27
363	27
364	28
365	28
366	28
367	28
368	28
369	29
370	29
371	29
372	29
373	30
374	30
375	30
376	30
377	30
378	31
379	31
380	31
381	31
382	32
383	32
384	32
385	32
386	32
387	33
388	33
389	33
390	33
391	34
392	34
393	34
394	34
395	34
396	35
397	35
398	35
399	35
400	36
401	36
402	36
403	36
404	37
405	37
406	37
407	37
408	37
409	38
410	38
411	38
412	38
413	39
414	39
415	39
416	39
417	39
418	40
419	40
420	40
421	40
422	40
423	41
424	41
425	41
426	41
427	41
428	42
429	42
430	42
431	42
432	42
433	42
434	43
435	43
436	43
